-2.50	-2.10	0.0	30.0		0.001	0.000	0.000
-2.50	-2.10	30.0	32.0		0.014	0.001	0.001
-2.50	-2.10	32.0	33.0		0.091	0.003	0.003
-2.50	-2.10	33.0	34.0		0.266	0.004	0.004
-2.50	-2.10	34.0	35.0		0.487	0.005	0.005
-2.50	-2.10	35.0	36.0		0.632	0.004	0.004
-2.50	-2.10	36.0	37.0		0.708	0.004	0.004
-2.50	-2.10	37.0	38.0		0.755	0.003	0.003
-2.50	-2.10	38.0	40.0		0.779	0.002	0.002
-2.50	-2.10	40.0	45.0		0.819	0.001	0.001
-2.50	-2.10	45.0	50.0		0.844	0.001	0.001
-2.50	-2.10	50.0	60.0		0.849	0.002	0.002
-2.50	-2.10	60.0	100.0		0.847	0.003	0.003
-2.50	-2.10	100.0	200.0		0.884	0.009	0.008
-2.10	-1.57	0.0	30.0		0.003	0.000	0.000
-2.10	-1.57	30.0	32.0		0.037	0.001	0.001
-2.10	-1.57	32.0	33.0		0.240	0.003	0.003
-2.10	-1.57	33.0	34.0		0.516	0.003	0.003
-2.10	-1.57	34.0	35.0		0.669	0.003	0.003
-2.10	-1.57	35.0	36.0		0.732	0.003	0.003
-2.10	-1.57	36.0	37.0		0.767	0.002	0.002
-2.10	-1.57	37.0	38.0		0.785	0.002	0.002
-2.10	-1.57	38.0	40.0		0.813	0.001	0.001
-2.10	-1.57	40.0	45.0		0.849	0.001	0.001
-2.10	-1.57	45.0	50.0		0.875	0.001	0.001
-2.10	-1.57	50.0	60.0		0.884	0.001	0.001
-2.10	-1.57	60.0	100.0		0.893	0.002	0.002
-2.10	-1.57	100.0	200.0		0.919	0.005	0.005
-1.57	-1.44	0.0	30.0		0.012	0.001	0.001
-1.57	-1.44	30.0	32.0		0.085	0.003	0.003
-1.57	-1.44	32.0	33.0		0.179	0.006	0.006
-1.57	-1.44	33.0	34.0		0.314	0.007	0.007
-1.57	-1.44	34.0	35.0		0.422	0.007	0.007
-1.57	-1.44	35.0	36.0		0.482	0.006	0.006
-1.57	-1.44	36.0	37.0		0.536	0.006	0.006
-1.57	-1.44	37.0	38.0		0.584	0.006	0.006
-1.57	-1.44	38.0	40.0		0.628	0.004	0.004
-1.57	-1.44	40.0	45.0		0.697	0.002	0.002
-1.57	-1.44	45.0	50.0		0.732	0.003	0.003
-1.57	-1.44	50.0	60.0		0.729	0.004	0.004
-1.57	-1.44	60.0	100.0		0.702	0.008	0.008
-1.57	-1.44	100.0	200.0		0.786	0.018	0.017
-1.44	-0.80	0.0	30.0		0.002	0.000	0.000
-1.44	-0.80	30.0	32.0		0.014	0.000	0.000
-1.44	-0.80	32.0	33.0		0.139	0.002	0.002
-1.44	-0.80	33.0	34.0		0.395	0.002	0.002
-1.44	-0.80	34.0	35.0		0.567	0.002	0.002
-1.44	-0.80	35.0	36.0		0.634	0.002	0.002
-1.44	-0.80	36.0	37.0		0.666	0.002	0.002
-1.44	-0.80	37.0	38.0		0.691	0.002	0.002
-1.44	-0.80	38.0	40.0		0.723	0.001	0.001
-1.44	-0.80	40.0	45.0		0.766	0.001	0.001
-1.44	-0.80	45.0	50.0		0.791	0.001	0.001
-1.44	-0.80	50.0	60.0		0.806	0.001	0.001
-1.44	-0.80	60.0	100.0		0.816	0.002	0.002
-1.44	-0.80	100.0	200.0		0.858	0.004	0.004
-0.80	0.00	0.0	30.0		0.001	0.000	0.000
-0.80	0.00	30.0	32.0		0.009	0.000	0.000
-0.80	0.00	32.0	33.0		0.170	0.002	0.002
-0.80	0.00	33.0	34.0		0.526	0.002	0.002
-0.80	0.00	34.0	35.0		0.662	0.002	0.002
-0.80	0.00	35.0	36.0		0.691	0.002	0.002
-0.80	0.00	36.0	37.0		0.714	0.002	0.002
-0.80	0.00	37.0	38.0		0.731	0.001	0.001
-0.80	0.00	38.0	40.0		0.752	0.001	0.001
-0.80	0.00	40.0	45.0		0.783	0.001	0.001
-0.80	0.00	45.0	50.0		0.808	0.001	0.001
-0.80	0.00	50.0	60.0		0.823	0.001	0.001
-0.80	0.00	60.0	100.0		0.828	0.002	0.002
-0.80	0.00	100.0	200.0		0.864	0.004	0.004
0.00	0.80	0.0	30.0		0.001	0.000	0.000
0.00	0.80	30.0	32.0		0.009	0.000	0.000
0.00	0.80	32.0	33.0		0.169	0.002	0.002
0.00	0.80	33.0	34.0		0.524	0.002	0.002
0.00	0.80	34.0	35.0		0.656	0.002	0.002
0.00	0.80	35.0	36.0		0.687	0.002	0.002
0.00	0.80	36.0	37.0		0.705	0.002	0.002
0.00	0.80	37.0	38.0		0.722	0.001	0.001
0.00	0.80	38.0	40.0		0.740	0.001	0.001
0.00	0.80	40.0	45.0		0.767	0.001	0.001
0.00	0.80	45.0	50.0		0.794	0.001	0.001
0.00	0.80	50.0	60.0		0.806	0.001	0.001
0.00	0.80	60.0	100.0		0.813	0.002	0.002
0.00	0.80	100.0	200.0		0.841	0.004	0.004
0.80	1.44	0.0	30.0		0.001	0.000	0.000
0.80	1.44	30.0	32.0		0.012	0.000	0.000
0.80	1.44	32.0	33.0		0.142	0.002	0.002
0.80	1.44	33.0	34.0		0.389	0.002	0.002
0.80	1.44	34.0	35.0		0.556	0.002	0.002
0.80	1.44	35.0	36.0		0.619	0.002	0.002
0.80	1.44	36.0	37.0		0.654	0.002	0.002
0.80	1.44	37.0	38.0		0.679	0.002	0.002
0.80	1.44	38.0	40.0		0.709	0.001	0.001
0.80	1.44	40.0	45.0		0.754	0.001	0.001
0.80	1.44	45.0	50.0		0.781	0.001	0.001
0.80	1.44	50.0	60.0		0.797	0.001	0.001
0.80	1.44	60.0	100.0		0.807	0.002	0.002
0.80	1.44	100.0	200.0		0.844	0.005	0.005
1.44	1.57	0.0	30.0		0.004	0.000	0.000
1.44	1.57	30.0	32.0		0.058	0.003	0.003
1.44	1.57	32.0	33.0		0.154	0.006	0.006
1.44	1.57	33.0	34.0		0.296	0.007	0.007
1.44	1.57	34.0	35.0		0.390	0.007	0.007
1.44	1.57	35.0	36.0		0.449	0.007	0.007
1.44	1.57	36.0	37.0		0.516	0.006	0.006
1.44	1.57	37.0	38.0		0.559	0.006	0.006
1.44	1.57	38.0	40.0		0.611	0.004	0.004
1.44	1.57	40.0	45.0		0.674	0.002	0.002
1.44	1.57	45.0	50.0		0.717	0.003	0.003
1.44	1.57	50.0	60.0		0.708	0.004	0.004
1.44	1.57	60.0	100.0		0.665	0.008	0.007
1.44	1.57	100.0	200.0		0.757	0.019	0.018
1.57	2.10	0.0	30.0		0.002	0.000	0.000
1.57	2.10	30.0	32.0		0.034	0.001	0.001
1.57	2.10	32.0	33.0		0.245	0.003	0.003
1.57	2.10	33.0	34.0		0.510	0.003	0.003
1.57	2.10	34.0	35.0		0.658	0.003	0.003
1.57	2.10	35.0	36.0		0.716	0.003	0.003
1.57	2.10	36.0	37.0		0.755	0.003	0.002
1.57	2.10	37.0	38.0		0.782	0.002	0.002
1.57	2.10	38.0	40.0		0.805	0.001	0.001
1.57	2.10	40.0	45.0		0.846	0.001	0.001
1.57	2.10	45.0	50.0		0.871	0.001	0.001
1.57	2.10	50.0	60.0		0.881	0.001	0.001
1.57	2.10	60.0	100.0		0.892	0.002	0.002
1.57	2.10	100.0	200.0		0.910	0.005	0.005
2.10	2.50	0.0	30.0		0.004	0.000	0.000
2.10	2.50	30.0	32.0		0.021	0.001	0.001
2.10	2.50	32.0	33.0		0.102	0.003	0.003
2.10	2.50	33.0	34.0		0.270	0.004	0.005
2.10	2.50	34.0	35.0		0.482	0.005	0.005
2.10	2.50	35.0	36.0		0.616	0.004	0.004
2.10	2.50	36.0	37.0		0.690	0.004	0.004
2.10	2.50	37.0	38.0		0.723	0.004	0.004
2.10	2.50	38.0	40.0		0.763	0.002	0.002
2.10	2.50	40.0	45.0		0.802	0.001	0.001
2.10	2.50	45.0	50.0		0.833	0.001	0.001
2.10	2.50	50.0	60.0		0.833	0.002	0.002
2.10	2.50	60.0	100.0		0.817	0.003	0.003
2.10	2.50	100.0	200.0		0.857	0.009	0.009
