-1.44	-0.80	45.0	50.0		0.925	0.001	0.001
-1.44	-0.80	50.0	60.0		0.931	0.001	0.001
-1.44	-0.80	60.0	100.0		0.936	0.001	0.001
-1.44	-0.80	100.0	200.0		0.952	0.003	0.003
-0.80	0.00	0.0	20.0		0.002	0.000	0.000
-0.80	0.00	20.0	23.0		0.010	0.001	0.001
-0.80	0.00	23.0	24.0		0.263	0.003	0.004
-0.80	0.00	24.0	25.0		0.756	0.003	0.003
-0.80	0.00	25.0	26.0		0.866	0.002	0.002
-0.80	0.00	26.0	30.0		0.889	0.001	0.001
-0.80	0.00	30.0	35.0		0.909	0.001	0.001
-0.80	0.00	35.0	40.0		0.928	0.000	0.000
-0.80	0.00	40.0	45.0		0.939	0.000	0.000
-0.80	0.00	45.0	50.0		0.947	0.000	0.000
-0.80	0.00	50.0	60.0		0.951	0.001	0.001
-0.80	0.00	60.0	100.0		0.954	0.001	0.001
-0.80	0.00	100.0	200.0		0.963	0.002	0.002
0.00	0.80	0.0	20.0		0.001	0.000	0.000
0.00	0.80	20.0	23.0		0.011	0.001	0.001
0.00	0.80	23.0	24.0		0.264	0.004	0.004
0.00	0.80	24.0	25.0		0.762	0.003	0.003
0.00	0.80	25.0	26.0		0.864	0.002	0.002
0.00	0.80	26.0	30.0		0.884	0.001	0.001
0.00	0.80	30.0	35.0		0.898	0.001	0.001
0.00	0.80	35.0	40.0		0.916	0.000	0.000
0.00	0.80	40.0	45.0		0.926	0.000	0.000
0.00	0.80	45.0	50.0		0.934	0.000	0.000
0.00	0.80	50.0	60.0		0.937	0.001	0.001
0.00	0.80	60.0	100.0		0.942	0.001	0.001
0.00	0.80	100.0	200.0		0.950	0.003	0.002
0.80	1.44	0.0	20.0		0.002	0.000	0.000
0.80	1.44	20.0	23.0		0.016	0.001	0.001
0.80	1.44	23.0	24.0		0.232	0.004	0.004
0.80	1.44	24.0	25.0		0.609	0.005	0.005
0.80	1.44	25.0	26.0		0.789	0.004	0.004
0.80	1.44	26.0	30.0		0.856	0.001	0.001
0.80	1.44	30.0	35.0		0.881	0.001	0.001
0.80	1.44	35.0	40.0		0.902	0.001	0.001
0.80	1.44	40.0	45.0		0.914	0.000	0.000
0.80	1.44	45.0	50.0		0.920	0.001	0.001
0.80	1.44	50.0	60.0		0.924	0.001	0.001
0.80	1.44	60.0	100.0		0.928	0.002	0.001
0.80	1.44	100.0	200.0		0.946	0.003	0.003
1.44	1.57	0.0	20.0		0.031	0.003	0.003
1.44	1.57	20.0	23.0		0.173	0.008	0.008
1.44	1.57	23.0	24.0		0.375	0.016	0.016
1.44	1.57	24.0	25.0		0.604	0.015	0.015
1.44	1.57	25.0	26.0		0.731	0.013	0.013
1.44	1.57	26.0	30.0		0.794	0.005	0.005
1.44	1.57	30.0	35.0		0.852	0.003	0.003
1.44	1.57	35.0	40.0		0.884	0.002	0.002
1.44	1.57	40.0	45.0		0.898	0.002	0.002
1.44	1.57	45.0	50.0		0.905	0.002	0.002
1.44	1.57	50.0	60.0		0.905	0.003	0.003
1.44	1.57	60.0	100.0		0.888	0.006	0.006
1.44	1.57	100.0	200.0		0.923	0.014	0.012
1.57	2.10	0.0	20.0		0.001	0.000	0.000
1.57	2.10	20.0	23.0		0.036	0.002	0.002
1.57	2.10	23.0	24.0		0.360	0.007	0.007
1.57	2.10	24.0	25.0		0.747	0.006	0.006
1.57	2.10	25.0	26.0		0.882	0.004	0.004
1.57	2.10	26.0	30.0		0.940	0.001	0.001
1.57	2.10	30.0	35.0		0.954	0.001	0.001
1.57	2.10	35.0	40.0		0.962	0.001	0.000
1.57	2.10	40.0	45.0		0.970	0.000	0.000
1.57	2.10	45.0	50.0		0.975	0.000	0.000
1.57	2.10	50.0	60.0		0.976	0.001	0.001
1.57	2.10	60.0	100.0		0.979	0.001	0.001
1.57	2.10	100.0	200.0		0.986	0.002	0.002
2.10	2.50	0.0	20.0		0.001	0.000	0.000
2.10	2.50	20.0	23.0		0.017	0.002	0.002
2.10	2.50	23.0	24.0		0.147	0.007	0.007
2.10	2.50	24.0	25.0		0.445	0.009	0.009
2.10	2.50	25.0	26.0		0.721	0.008	0.008
2.10	2.50	26.0	30.0		0.896	0.002	0.002
2.10	2.50	30.0	35.0		0.923	0.001	0.001
2.10	2.50	35.0	40.0		0.934	0.001	0.001
2.10	2.50	40.0	45.0		0.944	0.001	0.001
2.10	2.50	45.0	50.0		0.952	0.001	0.001
2.10	2.50	50.0	60.0		0.949	0.001	0.001
2.10	2.50	60.0	100.0		0.935	0.002	0.002
2.10	2.50	100.0	200.0		0.960	0.006	0.005
