-2.50	-2.10	0.0	30.0		0.001	0.000	0.000
-2.50	-2.10	30.0	35.0		0.009	0.000	0.001
-2.50	-2.10	35.0	36.0		0.102	0.003	0.003
-2.50	-2.10	36.0	37.0		0.282	0.004	0.004
-2.50	-2.10	37.0	38.0		0.505	0.004	0.004
-2.50	-2.10	38.0	40.0		0.700	0.003	0.003
-2.50	-2.10	40.0	42.0		0.801	0.002	0.002
-2.50	-2.10	42.0	45.0		0.837	0.001	0.001
-2.50	-2.10	45.0	50.0		0.854	0.001	0.001
-2.50	-2.10	50.0	65.0		0.861	0.002	0.002
-2.50	-2.10	65.0	70.0		0.861	0.007	0.007
-2.50	-2.10	70.0	80.0		0.883	0.007	0.007
-2.50	-2.10	80.0	100.0		0.888	0.008	0.007
-2.50	-2.10	100.0	200.0		0.893	0.009	0.008
-2.10	-1.57	0.0	30.0		0.002	0.000	0.000
-2.10	-1.57	30.0	35.0		0.026	0.001	0.001
-2.10	-1.57	35.0	36.0		0.286	0.003	0.003
-2.10	-1.57	36.0	37.0		0.600	0.003	0.003
-2.10	-1.57	37.0	38.0		0.768	0.002	0.002
-2.10	-1.57	38.0	40.0		0.835	0.001	0.001
-2.10	-1.57	40.0	42.0		0.863	0.001	0.001
-2.10	-1.57	42.0	45.0		0.881	0.001	0.001
-2.10	-1.57	45.0	50.0		0.896	0.001	0.001
-2.10	-1.57	50.0	65.0		0.907	0.001	0.001
-2.10	-1.57	65.0	70.0		0.919	0.005	0.004
-2.10	-1.57	70.0	80.0		0.920	0.004	0.004
-2.10	-1.57	80.0	100.0		0.932	0.004	0.004
-2.10	-1.57	100.0	200.0		0.942	0.004	0.004
-1.57	-1.44	0.0	30.0		0.014	0.001	0.001
-1.57	-1.44	30.0	35.0		0.118	0.003	0.003
-1.57	-1.44	35.0	36.0		0.313	0.007	0.007
-1.57	-1.44	36.0	37.0		0.501	0.007	0.007
-1.57	-1.44	37.0	38.0		0.606	0.007	0.007
-1.57	-1.44	38.0	40.0		0.704	0.004	0.004
-1.57	-1.44	40.0	42.0		0.739	0.004	0.004
-1.57	-1.44	42.0	45.0		0.768	0.003	0.003
-1.57	-1.44	45.0	50.0		0.791	0.003	0.003
-1.57	-1.44	50.0	65.0		0.804	0.004	0.004
-1.57	-1.44	65.0	70.0		0.846	0.016	0.015
-1.57	-1.44	70.0	80.0		0.822	0.017	0.015
-1.57	-1.44	80.0	100.0		0.849	0.017	0.015
-1.57	-1.44	100.0	200.0		0.845	0.017	0.016
-1.44	-0.80	0.0	30.0		0.002	0.000	0.000
-1.44	-0.80	30.0	35.0		0.011	0.000	0.000
-1.44	-0.80	35.0	36.0		0.167	0.002	0.002
-1.44	-0.80	36.0	37.0		0.472	0.002	0.002
-1.44	-0.80	37.0	38.0		0.674	0.002	0.002
-1.44	-0.80	38.0	40.0		0.755	0.001	0.001
-1.44	-0.80	40.0	42.0		0.786	0.001	0.001
-1.44	-0.80	42.0	45.0		0.805	0.001	0.001
-1.44	-0.80	45.0	50.0		0.818	0.001	0.001
-1.44	-0.80	50.0	65.0		0.839	0.001	0.001
-1.44	-0.80	65.0	70.0		0.861	0.004	0.004
-1.44	-0.80	70.0	80.0		0.867	0.004	0.004
-1.44	-0.80	80.0	100.0		0.879	0.004	0.004
-1.44	-0.80	100.0	200.0		0.895	0.004	0.004
-0.80	0.00	0.0	30.0		0.001	0.000	0.000
-0.80	0.00	30.0	35.0		0.007	0.000	0.000
