-0.80	0.00	100.0	200.0		0.949	0.002	0.002
0.00	0.80	0.0	10.0		0.000	0.000	0.000
0.00	0.80	10.0	12.0		0.002	0.000	0.000
0.00	0.80	12.0	13.0		0.087	0.002	0.003
0.00	0.80	13.0	14.0		0.242	0.004	0.004
0.00	0.80	14.0	15.0		0.325	0.004	0.004
0.00	0.80	15.0	20.0		0.515	0.002	0.002
0.00	0.80	20.0	25.0		0.693	0.001	0.001
0.00	0.80	25.0	30.0		0.795	0.001	0.001
0.00	0.80	30.0	35.0		0.855	0.001	0.001
0.00	0.80	35.0	40.0		0.894	0.000	0.000
0.00	0.80	40.0	45.0		0.913	0.000	0.000
0.00	0.80	45.0	50.0		0.924	0.000	0.000
0.00	0.80	50.0	60.0		0.924	0.001	0.001
0.00	0.80	60.0	100.0		0.917	0.001	0.001
0.00	0.80	100.0	200.0		0.932	0.003	0.003
0.80	1.44	0.0	10.0		0.000	0.000	0.000
0.80	1.44	10.0	12.0		0.003	0.000	0.000
0.80	1.44	12.0	13.0		0.057	0.003	0.003
0.80	1.44	13.0	14.0		0.163	0.004	0.004
0.80	1.44	14.0	15.0		0.255	0.005	0.005
0.80	1.44	15.0	20.0		0.438	0.002	0.002
0.80	1.44	20.0	25.0		0.639	0.002	0.002
0.80	1.44	25.0	30.0		0.764	0.001	0.001
0.80	1.44	30.0	35.0		0.835	0.001	0.001
0.80	1.44	35.0	40.0		0.879	0.001	0.001
0.80	1.44	40.0	45.0		0.901	0.000	0.000
0.80	1.44	45.0	50.0		0.908	0.001	0.001
0.80	1.44	50.0	60.0		0.909	0.001	0.001
0.80	1.44	60.0	100.0		0.903	0.002	0.002
0.80	1.44	100.0	200.0		0.921	0.004	0.003
1.44	1.57	0.0	10.0		0.005	0.003	0.005
1.44	1.57	10.0	12.0		0.009	0.003	0.003
1.44	1.57	12.0	13.0		0.049	0.008	0.009
1.44	1.57	13.0	14.0		0.109	0.011	0.012
